date,ticker,text,true_label,lexicon_score,classifier_score
2022-11-25,MSFT,Microsoft stock advanced on resilient revenue,positive,1.0,0.7878277007802374
2022-11-28,MSFT,Microsoft stock dropped on weak profit margins,negative,-0.3333333333333333,-0.7817066900626355
2022-11-28,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2022-11-29,MSFT,"Microsoft filed its routine quarterly disclosure, no major stock reaction",neutral,0.0,0.0006504761388644968
2022-11-30,MSFT,Microsoft stock jumped on better-than-expected guidance,positive,1.0,0.8499445390933346
2022-11-30,MSFT,Analysts turn cautious on Microsoft after soft profit margins,negative,1.0,-0.8460613151256661
2022-12-01,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788929
2022-12-05,MSFT,Microsoft shares trade flat as it maintained its previous guidance,neutral,0.0,0.0018093301091885537
2022-12-05,MSFT,Microsoft stock plunged on disappointing revenue,negative,-1.0,-0.8229552311477671
2022-12-07,MSFT,Microsoft stock climbed on strong profit margins,positive,1.0,0.8076823278802489
2022-12-09,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.0003651673454614854
2022-12-21,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2022-12-22,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
2022-12-23,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417048
2022-12-27,MSFT,Microsoft stock surged on better-than-expected guidance,positive,1.0,0.8337287563787514
2022-12-27,MSFT,Microsoft presented at an industry conference,neutral,0.0,-0.0004968730979223179
2022-12-28,MSFT,Microsoft shares dropped after missed analyst earnings estimates,negative,-1.0,-0.8559706088158379
2022-12-28,MSFT,Microsoft stock fell on soft cash flow,negative,-1.0,-0.7608593832652415
2023-01-03,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2023-01-04,MSFT,Microsoft stock surged on robust quarterly earnings,positive,1.0,0.8131827553039869
2023-01-05,MSFT,Analysts turn bullish on Microsoft after resilient revenue,positive,1.0,0.9123600799091093
2023-01-05,MSFT,Microsoft shares climbed after beat analyst earnings estimates,positive,1.0,0.8676335789829392
2023-01-09,MSFT,Microsoft shares dropped after cut its full-year guidance,negative,-1.0,-0.8020208847783354
2023-01-10,MSFT,Microsoft stock slumped on weak sales,negative,-1.0,-0.8522473033531678
2023-01-10,MSFT,"Microsoft unveiled a new product line to strong demand, shares climb",positive,1.0,0.9402317416563803
2023-01-11,MSFT,"Microsoft maintained its previous guidance, no major stock reaction",neutral,0.0,-3.194907159041749e-05
2023-01-11,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2023-01-13,MSFT,Microsoft stock surged on better-than-expected guidance,positive,1.0,0.8337287563787514
2023-01-17,MSFT,Microsoft shares trade flat as it announced a change to its board of directors,neutral,0.0,0.0016460063136443815
2023-01-18,MSFT,Analysts turn bullish on Microsoft after robust profit margins,positive,1.0,0.8929053190286087
2023-01-20,MSFT,Microsoft shares jumped after received an analyst upgrade,positive,1.0,0.8733655962542144
2023-01-23,MSFT,Analysts turn cautious on Microsoft after worse-than-expected sales,negative,0.0,-0.9391868363922578
2023-01-27,MSFT,Analysts turn bullish on Microsoft after record sales,positive,1.0,0.9130652900650433
2023-01-30,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286059
2023-01-30,MSFT,Microsoft shares trade flat as it held its annual shareholder meeting,neutral,0.0,0.0009897905382276265
2023-02-01,MSFT,Microsoft shares plunged after announced layoffs amid cost cuts,negative,-1.0,-0.8912277931776406
2023-02-02,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.938287810510527
2023-02-08,MSFT,Microsoft stock rallied on better-than-expected revenue,positive,1.0,0.8242488438993745
2023-02-13,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.938287810510527
2023-02-15,MSFT,Microsoft to hold investor call on sales,neutral,0.0,0.0002671095851795417
2023-02-16,MSFT,"Microsoft announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.9450904811969858
2023-02-17,MSFT,"Microsoft announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.9450904811969858
2023-02-17,MSFT,Microsoft stock dropped on weak profit margins,negative,-0.3333333333333333,-0.7817066900626355
2023-02-21,MSFT,Microsoft drops as it received an analyst downgrade,negative,-1.0,-0.9305147911120506
2023-02-22,MSFT,Analysts turn cautious on Microsoft after disappointing sales,negative,0.0,-0.9235873551895661
2023-02-24,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2023-02-28,MSFT,Microsoft shares trade flat as it announced a change to its board of directors,neutral,0.0,0.0016460063136443815
2023-02-28,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.0003651673454614854
2023-03-06,MSFT,Microsoft stock dropped on worse-than-expected guidance,negative,-1.0,-0.8022855691709307
2023-03-08,MSFT,Microsoft shares trade flat as it maintained its previous guidance,neutral,0.0,0.0018093301091885537
2023-03-09,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417048
2023-03-10,MSFT,Microsoft presented at an industry conference,neutral,0.0,-0.0004968730979223179
2023-03-17,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
2023-03-21,MSFT,Microsoft announced a change to its board of directors,neutral,0.0,0.0017527311095111367
2023-03-22,MSFT,"Microsoft announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.9450904811969858
2023-03-24,MSFT,Microsoft maintained its previous guidance,neutral,0.0,0.0009874053800099786
2023-03-27,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-03-27,MSFT,Microsoft shares soared after announced a share buyback program,positive,1.0,0.9282691559190289
2023-03-28,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.0025377794829994447
2023-03-29,MSFT,Analysts turn cautious on Microsoft after weak quarterly earnings,negative,-1.0,-0.8550240359117378
2023-03-30,MSFT,"Microsoft maintained its previous guidance, no major stock reaction",neutral,0.0,-3.194907159041749e-05
2023-04-04,MSFT,Microsoft shares dropped after warned of a demand slowdown,negative,-1.0,-0.8995453659414333
2023-04-11,MSFT,Microsoft to hold investor call on profit margins,neutral,1.0,-0.0002579097062262656
2023-04-14,MSFT,Analysts turn bullish on Microsoft after better-than-expected quarterly earnings,positive,1.0,0.906846370994817
2023-04-18,MSFT,Microsoft shares sank after faces a regulatory investigation,negative,-1.0,-0.897561051390166
2023-04-24,MSFT,Analysts turn cautious on Microsoft after weak guidance,negative,-1.0,-0.8902337512558024
2023-04-26,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-05-01,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
2023-05-02,MSFT,Analysts turn cautious on Microsoft after troubling guidance,negative,0.0,-0.8972550729721898
2023-05-03,MSFT,Analysts turn bullish on Microsoft after robust sales,positive,1.0,0.9238795651777376
2023-05-05,MSFT,Microsoft rallies as it received an analyst upgrade,positive,1.0,0.908189682239063
2023-05-09,MSFT,Microsoft stock soared on strong cash flow,positive,1.0,0.8126661754322154
2023-05-10,MSFT,Microsoft shares sank after cut its full-year guidance,negative,-1.0,-0.8116222414829741
2023-05-10,MSFT,Microsoft stock dropped on worse-than-expected cash flow,negative,-1.0,-0.820369522314008
2023-05-11,MSFT,Microsoft stock climbed on robust sales,positive,1.0,0.8427036554939017
2023-05-11,MSFT,Microsoft shares plunged after received an analyst downgrade,negative,-1.0,-0.8006798681916442
2023-05-17,MSFT,Microsoft filed its routine quarterly disclosure,neutral,0.0,0.0024474162541893094
2023-05-19,MSFT,Microsoft shares trade flat as it maintained its previous guidance,neutral,0.0,0.0018093301091885537
2023-05-19,MSFT,"Microsoft announced a share buyback program, shares climb",positive,1.0,0.9512395916030504
2023-05-22,MSFT,Microsoft shares soared after reported record quarterly profit,positive,1.0,0.9568015390936987
2023-05-24,MSFT,Microsoft to hold investor call on quarterly earnings,neutral,0.0,0.0022777295840900134
2023-05-25,MSFT,Analysts turn cautious on Microsoft after worse-than-expected profit margins,negative,1.0,-0.9223119070389055
2023-06-05,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253385
2023-06-06,MSFT,Microsoft stock surged on record profit margins,positive,1.0,0.7764309788784345
2023-06-08,MSFT,Microsoft shares advanced after beat analyst earnings estimates,positive,1.0,0.8574386646827883
2023-06-09,MSFT,Microsoft shares climbed after unveiled a new product line to strong demand,positive,1.0,0.9259396041957131
2023-06-12,MSFT,Microsoft shares tumbled after announced layoffs amid cost cuts,negative,-1.0,-0.9036095768364794
2023-06-20,MSFT,Microsoft drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9417293143559937
2023-06-21,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-06-22,MSFT,Microsoft filed its routine quarterly disclosure,neutral,0.0,0.0024474162541893094
2023-06-23,MSFT,Analysts turn bullish on Microsoft after better-than-expected sales,positive,1.0,0.9103121266473884
2023-06-28,MSFT,Microsoft shares plunged after faces a regulatory investigation,negative,-1.0,-0.8728722922724798
2023-07-03,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2023-07-03,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729643
2023-07-07,MSFT,Microsoft stock rallied on better-than-expected sales,positive,1.0,0.8181613528845504
2023-07-10,MSFT,"Microsoft announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.9450904811969858
2023-07-11,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788929
2023-07-12,MSFT,Microsoft maintained its previous guidance,neutral,0.0,0.0009874053800099786
2023-07-18,MSFT,Microsoft stock fell on weak guidance,negative,-1.0,-0.834602000299872
2023-07-19,MSFT,Microsoft stock soared on resilient profit margins,positive,1.0,0.75589728315271
2023-07-24,MSFT,Microsoft drops as it faces a regulatory investigation,negative,-1.0,-0.9398217588330752
2023-07-24,MSFT,Analysts turn cautious on Microsoft after worse-than-expected profit margins,negative,1.0,-0.9223119070389055
2023-07-25,MSFT,Microsoft presented at an industry conference,neutral,0.0,-0.0004968730979223179
2023-07-27,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-07-27,MSFT,Microsoft shares dropped after warned of a demand slowdown,negative,-1.0,-0.8995453659414333
2023-07-28,MSFT,Microsoft drops as it received an analyst downgrade,negative,-1.0,-0.9305147911120506
2023-08-01,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253385
2023-08-02,MSFT,Microsoft shares surged after reported record quarterly profit,positive,1.0,0.9249230488676075
2023-08-07,MSFT,Microsoft shares slumped after received an analyst downgrade,negative,-1.0,-0.8741998671903005
2023-08-08,MSFT,Microsoft shares tumbled after warned of a demand slowdown,negative,-1.0,-0.8598129187192649
2023-08-10,MSFT,Microsoft drops as it faces a regulatory investigation,negative,-1.0,-0.9398217588330752
2023-08-11,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2023-08-14,MSFT,Microsoft shares soared after received an analyst upgrade,positive,1.0,0.8686035321830947
2023-08-14,MSFT,Microsoft shares soared after received an analyst upgrade,positive,1.0,0.8686035321830947
2023-08-16,MSFT,Microsoft shares jumped after received an analyst upgrade,positive,1.0,0.8733655962542144
2023-08-18,MSFT,"Microsoft held its annual shareholder meeting, no major stock reaction",neutral,0.0,-0.0006867607773874719
2023-08-21,MSFT,Microsoft stock soared on resilient quarterly earnings,positive,1.0,0.7768549576486476
2023-08-21,MSFT,Analysts turn cautious on Microsoft after disappointing profit margins,negative,1.0,-0.9096777277400665
2023-08-22,MSFT,Microsoft stock soared on resilient sales,positive,1.0,0.7951229777549076
2023-08-23,MSFT,Analysts turn cautious on Microsoft after worse-than-expected guidance,negative,0.0,-0.9254095180263086
2023-08-25,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2023-08-28,MSFT,Analysts turn cautious on Microsoft after worse-than-expected revenue,negative,0.0,-0.9387309215516985
2023-08-28,MSFT,"Microsoft presented at an industry conference, no major stock reaction",neutral,0.0,-0.00043188623034046136
2023-08-31,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417048
2023-09-05,MSFT,Microsoft stock surged on better-than-expected cash flow,positive,1.0,0.7846629483438314
2023-09-06,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788929
2023-09-12,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-09-13,MSFT,Microsoft shares trade flat as it held its annual shareholder meeting,neutral,0.0,0.0009897905382276265
2023-09-14,MSFT,Analysts turn bullish on Microsoft after record revenue,positive,1.0,0.8928980103517908
2023-09-14,MSFT,Microsoft stock surged on resilient quarterly earnings,positive,1.0,0.7746464730176896
2023-09-15,MSFT,Microsoft sales in line with expectations,neutral,0.0,0.0030045366287297544
2023-09-15,MSFT,Analysts turn bullish on Microsoft after record cash flow,positive,1.0,0.9013703715843414
2023-09-21,MSFT,Analysts turn cautious on Microsoft after troubling guidance,negative,0.0,-0.8972550729721898
2023-09-22,MSFT,Microsoft filed its routine quarterly disclosure,neutral,0.0,0.0024474162541893094
2023-09-26,MSFT,Analysts turn bullish on Microsoft after record quarterly earnings,positive,1.0,0.942608495993481
2023-09-26,MSFT,Microsoft stock plunged on worse-than-expected cash flow,negative,-1.0,-0.8165988473772682
2023-09-29,MSFT,Microsoft drops as it warned of a demand slowdown,negative,-1.0,-0.9431989895603899
2023-09-29,MSFT,Microsoft to hold investor call on quarterly earnings,neutral,0.0,0.0022777295840900134
2023-10-02,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253385
2023-10-04,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788929
2023-10-09,MSFT,Microsoft stock surged on better-than-expected revenue,positive,1.0,0.8083948662949776
2023-10-11,MSFT,Microsoft drops as it cut its full-year guidance,negative,-1.0,-0.8985587535583585
2023-10-12,MSFT,Microsoft stock plunged on weak quarterly earnings,negative,-1.0,-0.6859112863947519
2023-10-13,MSFT,"Microsoft presented at an industry conference, no major stock reaction",neutral,0.0,-0.00043188623034046136
2023-10-13,MSFT,Microsoft stock sank on disappointing sales,negative,-1.0,-0.8068455553206847
2023-10-17,MSFT,Microsoft shares surged after unveiled a new product line to strong demand,positive,1.0,0.9188004600469326
2023-10-18,MSFT,Microsoft shares sank after cut its full-year guidance,negative,-1.0,-0.8116222414829741
2023-10-24,MSFT,Microsoft shares climbed after received an analyst upgrade,positive,1.0,0.8803257035554891
2023-10-24,MSFT,Microsoft shares jumped after received an analyst upgrade,positive,1.0,0.8733655962542144
2023-10-30,MSFT,Analysts turn bullish on Microsoft after resilient sales,positive,1.0,0.9049998250084268
2023-10-31,MSFT,Microsoft stock soared on strong sales,positive,1.0,0.8677038541272485
2023-11-01,MSFT,Microsoft to hold investor call on sales,neutral,0.0,0.0002671095851795417
2023-11-01,MSFT,Microsoft drops as it cut its full-year guidance,negative,-1.0,-0.8985587535583585
2023-11-02,MSFT,Microsoft shares slumped after faces a regulatory investigation,negative,-1.0,-0.9080243724636293
2023-11-02,MSFT,Microsoft stock tumbled on soft quarterly earnings,negative,-1.0,-0.7400379273845237
2023-11-03,MSFT,"Microsoft will report quarterly results next week, no major stock reaction",neutral,0.0,0.0007598423604889756
2023-11-06,MSFT,Microsoft drops as it cut its full-year guidance,negative,-1.0,-0.8985587535583585
2023-11-13,MSFT,Microsoft stock climbed on record quarterly earnings,positive,1.0,0.8696060696411427
2023-11-13,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253385
2023-11-15,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2023-11-20,MSFT,Microsoft filed its routine quarterly disclosure,neutral,0.0,0.0024474162541893094
2023-11-22,MSFT,Analysts turn bullish on Microsoft after strong sales,positive,1.0,0.9407883312460595
2023-11-30,MSFT,Microsoft stock jumped on robust cash flow,positive,1.0,0.8099869710432815
2023-12-01,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286059
2023-12-05,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417048
2023-12-06,MSFT,Microsoft stock soared on robust quarterly earnings,positive,1.0,0.8001786866105857
2023-12-07,MSFT,Microsoft profit margins in line with expectations,neutral,1.0,0.0021587447277013547
2023-12-08,MSFT,Microsoft stock climbed on resilient quarterly earnings,positive,1.0,0.798072923123595
2023-12-11,MSFT,Microsoft shares surged after reported record quarterly profit,positive,1.0,0.9249230488676075
2023-12-14,MSFT,Microsoft shares soared after announced a share buyback program,positive,1.0,0.9282691559190289
2023-12-15,MSFT,"Microsoft announced a share buyback program, shares climb",positive,1.0,0.9512395916030504
2023-12-15,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.0025377794829994447
2023-12-21,MSFT,Microsoft shares plunged after received an analyst downgrade,negative,-1.0,-0.8006798681916442
2023-12-29,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.938287810510527
2023-12-29,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286059
2024-01-02,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729643
2024-01-08,MSFT,"Microsoft received an analyst downgrade, shares slide",negative,-1.0,-0.9328803544313999
2024-01-09,MSFT,Analysts turn bullish on Microsoft after better-than-expected quarterly earnings,positive,1.0,0.906846370994817
2024-01-10,MSFT,Microsoft sales in line with expectations,neutral,0.0,0.0030045366287297544
2024-01-10,MSFT,Microsoft shares tumbled after cut its full-year guidance,negative,-1.0,-0.7988235273483173
2024-01-11,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.0003651673454614854
2024-01-11,MSFT,Microsoft shares sank after faces a regulatory investigation,negative,-1.0,-0.897561051390166
2024-01-12,MSFT,Microsoft shares jumped after unveiled a new product line to strong demand,positive,1.0,0.935666383328061
2024-01-16,MSFT,Microsoft cash flow in line with expectations,neutral,0.0,0.002017758738677926
2024-01-17,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-01-18,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2024-01-19,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729643
2024-01-22,MSFT,Microsoft shares jumped after beat analyst earnings estimates,positive,1.0,0.8826427558666387
2024-01-23,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.0025377794829994447
2024-01-24,MSFT,Microsoft drops as it missed analyst earnings estimates,negative,-1.0,-0.9136105866647273
2024-01-24,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286059
2024-01-25,MSFT,Microsoft shares soared after reported record quarterly profit,positive,1.0,0.9568015390936987
2024-01-29,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2024-01-29,MSFT,Microsoft stock rallied on resilient sales,positive,1.0,0.7892018404644768
2024-01-30,MSFT,Microsoft shares rallied after announced a share buyback program,positive,1.0,0.929506969464343
2024-02-01,MSFT,Analysts turn cautious on Microsoft after worse-than-expected quarterly earnings,negative,0.0,-0.9241868020402354
2024-02-01,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286059
2024-02-07,MSFT,Microsoft stock surged on better-than-expected revenue,positive,1.0,0.8083948662949776
2024-02-08,MSFT,Microsoft drops as it warned of a demand slowdown,negative,-1.0,-0.9431989895603899
2024-02-08,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2024-02-12,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729643
2024-02-15,MSFT,Microsoft shares climbed after announced a share buyback program,positive,1.0,0.9112380210813295
2024-02-16,MSFT,"Microsoft announced a share buyback program, shares climb",positive,1.0,0.9512395916030504
2024-02-20,MSFT,Analysts turn cautious on Microsoft after troubling quarterly earnings,negative,0.0,-0.8699910467073383
2024-02-21,MSFT,Microsoft stock surged on resilient profit margins,positive,1.0,0.7572978477353699
2024-02-21,MSFT,Analysts turn bullish on Microsoft after better-than-expected profit margins,positive,1.0,0.8946960474191855
2024-02-22,MSFT,Microsoft shares soared after received an analyst upgrade,positive,1.0,0.8686035321830947
2024-02-26,MSFT,Analysts turn bullish on Microsoft after robust profit margins,positive,1.0,0.8929053190286087
2024-02-27,MSFT,"Microsoft unveiled a new product line to strong demand, shares climb",positive,1.0,0.9402317416563803
2024-03-01,MSFT,Microsoft to hold investor call on revenue,neutral,0.0,-0.0016833824916511926
2024-03-01,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.0025377794829994447
2024-03-04,MSFT,Microsoft held its annual shareholder meeting,neutral,0.0,-0.0012353831340342972
2024-03-06,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.0003651673454614854
2024-03-11,MSFT,Microsoft will report quarterly results next week,neutral,0.0,0.0030203307834693535
2024-03-12,MSFT,Microsoft shares fell after received an analyst downgrade,negative,-1.0,-0.8500244707300497
2024-03-13,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.0003651673454614854
2024-03-14,MSFT,Microsoft to hold investor call on revenue,neutral,0.0,-0.0016833824916511926
2024-03-20,MSFT,Analysts turn cautious on Microsoft after worse-than-expected sales,negative,0.0,-0.9391868363922578
2024-03-22,MSFT,Analysts turn bullish on Microsoft after strong quarterly earnings,positive,1.0,0.9338415312228157
2024-03-25,MSFT,Analysts turn cautious on Microsoft after soft revenue,negative,0.0,-0.8818239435832834
2024-03-26,MSFT,Analysts turn bullish on Microsoft after robust profit margins,positive,1.0,0.8929053190286087
2024-04-01,MSFT,Microsoft shares surged after beat analyst earnings estimates,positive,1.0,0.8670999556766674
2024-04-03,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.938287810510527
2024-04-04,MSFT,Analysts turn cautious on Microsoft after troubling quarterly earnings,negative,0.0,-0.8699910467073383
2024-04-05,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
2024-04-08,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-04-09,MSFT,Microsoft will report quarterly results next week,neutral,0.0,0.0030203307834693535
2024-04-11,MSFT,Analysts turn cautious on Microsoft after troubling quarterly earnings,negative,0.0,-0.8699910467073383
2024-04-15,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2024-04-16,MSFT,Microsoft drops as it received an analyst downgrade,negative,-1.0,-0.9305147911120506
2024-04-17,MSFT,Microsoft drops as it missed analyst earnings estimates,negative,-1.0,-0.9136105866647273
2024-04-18,MSFT,Microsoft shares tumbled after received an analyst downgrade,negative,-1.0,-0.8107591595382525
2024-04-19,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2024-04-22,MSFT,Microsoft shares rallied after raised its full-year guidance,positive,1.0,0.8873547756924046
2024-04-23,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.938287810510527
2024-04-25,MSFT,Microsoft shares jumped after raised its full-year guidance,positive,1.0,0.8613681842657922
2024-04-26,MSFT,Analysts turn bullish on Microsoft after robust quarterly earnings,positive,1.0,0.9096493132626392
2024-05-02,MSFT,Microsoft presented at an industry conference,neutral,0.0,-0.0004968730979223179
2024-05-03,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2024-05-06,MSFT,Microsoft drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9417293143559937
2024-05-06,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-05-07,MSFT,"Microsoft announced a share buyback program, shares climb",positive,1.0,0.9512395916030504
2024-05-09,MSFT,Microsoft stock fell on worse-than-expected cash flow,negative,-1.0,-0.8591492313595043
2024-05-10,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417048
2024-05-13,MSFT,Microsoft drops as it faces a regulatory investigation,negative,-1.0,-0.9398217588330752
2024-05-13,MSFT,Microsoft to hold investor call on sales,neutral,0.0,0.0002671095851795417
2024-05-15,MSFT,Microsoft stock tumbled on disappointing quarterly earnings,negative,-1.0,-0.8123038545321822
2024-05-16,MSFT,Microsoft shares surged after unveiled a new product line to strong demand,positive,1.0,0.9188004600469326
2024-05-16,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2024-05-17,MSFT,Microsoft maintained its previous guidance,neutral,0.0,0.0009874053800099786
2024-05-21,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788929
2024-05-23,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2024-05-24,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729643
2024-05-28,MSFT,Microsoft to hold investor call on profit margins,neutral,1.0,-0.0002579097062262656
2024-05-28,MSFT,Microsoft drops as it warned of a demand slowdown,negative,-1.0,-0.9431989895603899
2024-05-29,MSFT,Microsoft stock jumped on strong quarterly earnings,positive,1.0,0.8318265985256801
2024-05-29,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417048
2024-05-30,MSFT,Microsoft drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9417293143559937
2024-05-31,MSFT,Microsoft stock jumped on record quarterly earnings,positive,1.0,0.8683732179083721
2024-06-05,MSFT,Microsoft announced a change to its board of directors,neutral,0.0,0.0017527311095111367
2024-06-06,MSFT,Analysts turn bullish on Microsoft after resilient quarterly earnings,positive,1.0,0.894586453664273
2024-06-07,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2024-06-10,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.0025377794829994447
2024-06-11,MSFT,Microsoft stock surged on record quarterly earnings,positive,1.0,0.8879885560305715
2024-06-13,MSFT,Microsoft stock soared on strong sales,positive,1.0,0.8677038541272485
2024-06-17,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2024-06-20,MSFT,Analysts turn bullish on Microsoft after record quarterly earnings,positive,1.0,0.942608495993481
2024-06-24,MSFT,Analysts turn bullish on Microsoft after better-than-expected cash flow,positive,1.0,0.8986474975513075
2024-06-25,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253385
2024-06-25,MSFT,Microsoft revenue in line with expectations,neutral,0.0,-1.3279232391562312e-05
2024-06-26,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2024-06-27,MSFT,Microsoft stock fell on soft sales,negative,-1.0,-0.7699357776912585
2024-07-01,MSFT,Microsoft shares tumbled after announced layoffs amid cost cuts,negative,-1.0,-0.9036095768364794
2024-07-01,MSFT,Microsoft stock jumped on resilient quarterly earnings,positive,1.0,0.7466531738028682
2024-07-05,MSFT,Microsoft stock plunged on soft sales,negative,-1.0,-0.7451300942158505
2024-07-05,MSFT,Microsoft shares trade flat as it held its annual shareholder meeting,neutral,0.0,0.0009897905382276265
2024-07-08,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
